dl1,dl2,dl3,x_pcc,y_pcc,z_pcc,x_real,y_real,z_real,dx,dy,dz
0.0,0.0,1.659088,10.546316,-6.088918,109.096013,12.157587,-5.633709,109.676957,1.611271,0.455209,0.580944
9.185148,0.0,9.485809,55.107408,29.799385,80.730619,58.703368,56.252353,40.870621,3.59596,26.452968,-39.859998
0.0,0.0,2.7677,17.522288,-10.116498,107.478467,21.865945,-11.256596,108.416541,4.343656,-1.140098,0.938075
5.165017,0.0,0.0,0.0,36.934918,101.243511,-5.355764,45.771704,96.763368,-5.355764,8.836786,-4.480143
7.372445,0.0,0.0,0.0,50.795477,92.38069,-12.510307,64.737023,77.999131,-12.510307,13.941546,-14.381559
0.0,8.446702,0.0,-49.190637,-28.400228,87.093339,-67.512007,-17.961646,67.264455,-18.321369,10.438582,-19.828885
8.629572,0.0,7.704992,46.041542,32.961666,87.264606,49.07626,59.455017,58.795544,3.034717,26.493351,-28.469062
0.0,0.0,0.131828,0.837536,-0.483552,109.994331,1.400646,0.223894,109.363685,0.56311,0.707446,-0.630647
2.724263,0.0,8.427222,50.683444,-10.34302,91.627968,68.448929,-7.4234,74.657488,17.765485,2.91962,-16.97048
0.0,0.123758,0.253304,0.823609,-1.384042,109.984278,2.054178,-0.094902,109.964038,1.230569,1.28914,-0.02024
0.0,5.521887,1.790912,-23.351023,-26.424489,102.061951,-33.271005,-25.900904,97.814851,-9.919981,0.523585,-4.2471
0.0,0.280972,0.0,-1.785725,-1.030989,109.974228,-1.529607,0.632349,110.503874,0.256118,1.663338,0.529646
6.601867,9.882536,0.0,-58.221443,11.296622,84.536834,-72.665007,22.306447,52.168088,-14.443564,11.009825,-32.368746
1.557183,0.0,0.0,0.0,11.431938,109.203911,-0.123857,13.246834,109.261293,-0.123857,1.814896,0.057383
0.0,9.572264,0.0,-54.097394,-31.233145,80.951429,-73.971405,-17.009749,53.535565,-19.87401,14.223396,-27.415864
0.0,1.231795,0.0,-7.834492,-4.523246,109.50243,-7.408484,-2.790641,109.615745,0.426008,1.732605,0.113315
0.0,0.0,9.139905,52.282296,-30.185197,83.378968,66.092995,-36.817471,59.00905,13.8107,-6.632273,-24.369918
0.920091,0.0,0.0,0.0,6.757668,109.722747,0.124946,6.692319,110.032048,0.124946,-0.065348,0.309301
0.3214,0.0,0.0,0.0,2.358869,109.96627,2.046113,2.923489,111.248524,2.046113,0.56462,1.282254
0.0,0.0,9.098923,52.105642,-30.083207,83.604764,65.807609,-36.15508,59.861762,13.701967,-6.071873,-23.743002
0.0,0.0,2.199945,13.963382,-8.061763,108.40831,16.962551,-8.404728,109.608385,2.999169,-0.342966,1.200075
0.0,0.0,8.770966,50.663957,-29.250849,85.383962,65.642469,-34.748809,62.693454,14.978512,-5.49796,-22.690508
1.722145,0.0,1.392066,8.891311,7.567804,109.169384,9.905113,10.398704,109.161858,1.013802,2.8309,-0.007526
0.159291,0.0,0.0,0.0,1.168652,109.991722,1.012886,2.334685,110.506368,1.012886,1.166033,0.514646
3.065427,0.0,0.0,0.0,22.370559,106.906071,-2.484713,24.819163,106.045038,-2.484713,2.448604,-0.861033
0.0,0.0,3.94754,24.779371,-14.306377,104.87067,30.718895,-14.944228,103.796982,5.939523,-0.637851,-1.073689
0.0,0.0,2.429394,15.405713,-8.894493,108.058129,18.411486,-8.982436,108.851151,3.005773,-0.087944,0.793022
0.0,3.355325,0.0,-21.164074,-12.219084,106.292955,-23.642646,-10.617805,105.005467,-2.478572,1.601278,-1.287488
0.0,5.519321,0.0,-34.015359,-19.638776,100.014519,-45.521101,-15.296969,94.376723,-11.505743,4.341808,-5.637796
0.619999,1.734539,0.0,-11.056377,-1.819995,109.235334,-12.097255,0.237131,109.778489,-1.040879,2.057126,0.543155
0.0,0.669849,3.390455,17.237947,-14.853125,106.796715,21.095915,-15.968223,105.329871,3.857967,-1.115099,-1.466843
0.0,0.0,4.984299,30.938883,-17.862572,101.840678,38.690116,-21.231747,99.137655,7.751233,-3.369175,-2.703023
0.0,4.948182,9.53427,27.240533,-49.665479,87.243981,27.549586,-68.139929,61.958866,0.309053,-18.47445,-25.285115
0.0,5.874537,4.534563,-8.399512,-37.671268,100.381996,-18.569682,-46.507608,91.612684,-10.170171,-8.836339,-8.769311
8.739506,0.0,0.0,0.0,58.339021,85.552005,-17.223639,73.836296,63.910088,-17.223639,15.497275,-21.641917
0.0,0.0,3.063516,19.361632,-11.178444,106.90993,23.54182,-10.340581,106.698833,4.180188,0.837863,-0.211097
0.323935,4.581516,0.0,-28.661898,-14.207916,103.531175,-37.199562,-11.293974,100.330028,-8.537664,2.913943,-3.201147
5.626179,0.0,8.089077,49.287498,11.127946,92.592278,64.101487,27.841308,72.844227,14.813989,16.713362,-19.748052
0.0,0.0,5.312485,32.835154,-18.957385,100.741305,41.316815,-21.02827,94.474654,8.481661,-2.070885,-6.266651
2.203728,0.0,0.0,0.0,16.151029,108.402818,0.159389,19.145482,109.291232,0.159389,2.994453,0.888414
0.0,0.772986,0.0,-4.916272,-2.838411,109.804446,-3.99412,-1.478371,109.719968,0.922152,1.36004,-0.084478
5.203251,0.0,0.202838,1.258216,36.542783,101.429047,-3.874207,43.602588,98.000683,-5.132423,7.059805,-3.428363
0.0,0.0,3.123925,19.735791,-11.394464,106.786774,22.923897,-12.872444,105.404922,3.188106,-1.477979,-1.381852
9.162105,0.0,7.360968,43.75998,37.628815,86.188828,42.476971,64.472009,57.137444,-1.283009,26.843194,-29.051384
0.0,0.0,8.909764,51.280143,-29.606604,84.637042,66.691586,-35.786042,61.456226,15.411444,-6.179438,-23.180816
6.502977,0.0,0.0,0.0,45.557197,96.208004,-8.78591,56.213474,86.175688,-8.78591,10.656277,-10.032316
6.337679,0.807853,0.0,-4.960678,42.073381,98.240773,-13.405565,52.346134,90.787206,-8.444887,10.272752,-7.453567
7.291391,1.914448,0.0,-11.688955,44.657157,95.798872,-22.235131,55.233937,85.365603,-10.546176,10.57678,-10.433269
0.0,0.748097,7.829338,42.272845,-29.563029,91.745295,54.040635,-37.744729,77.131636,11.76779,-8.1817,-14.613659
0.0,0.0,2.572969,16.305538,-9.414007,107.821334,17.796751,-10.567622,108.519384,1.491213,-1.153615,0.69805
5.030369,4.654919,0.0,-29.345014,19.675377,102.030072,-36.990011,26.656592,96.320122,-7.644997,6.981215,-5.709949
0.0,0.0,8.670808,50.213885,-28.991,85.917323,63.645358,-37.337369,65.260937,13.431474,-8.34637,-20.656387
6.769588,0.0,0.0,0.0,47.196702,95.079322,-11.067733,58.546157,85.619728,-11.067733,11.349455,-9.459594
0.0,0.0,4.126856,25.861313,-14.931036,104.395412,31.688821,-17.256899,100.611589,5.827508,-2.325863,-3.783823
4.771661,0.0,1.648547,10.390648,28.728998,104.123534,9.195131,37.944201,102.369449,-1.195517,9.215204,-1.754084
2.939312,0.0,0.551867,3.503225,19.522513,107.578419,0.22002,23.327854,107.51985,-3.283205,3.805341,-0.058569
0.0,7.115324,0.0,-42.677328,-24.639767,93.556144,-58.226876,-18.552949,82.450637,-15.549548,6.086818,-11.105507
0.0,6.142819,9.978874,22.579792,-54.787961,84.588845,16.657095,-75.497888,55.441282,-5.922697,-20.709927,-29.147563
1.164557,0.0,0.0,0.0,8.553003,109.555385,1.339461,10.206948,109.742603,1.339461,1.653945,0.187218
5.28829,0.0,0.0,0.0,37.754468,100.824617,-6.411578,45.925157,94.712585,-6.411578,8.170689,-6.112032
0.0,8.779272,7.649618,-6.739548,-56.589106,86.90897,-27.967041,-69.574091,58.690305,-21.227493,-12.984985,-28.218665
0.0,6.780903,7.991537,7.347341,-51.761762,91.170859,-2.994894,-69.768297,69.188438,-10.342235,-18.006536,-21.982421
0.0,1.828231,0.254876,-10.011324,-7.652715,109.031664,-8.989362,-7.270146,108.99542,1.021962,0.382569,-0.036244
0.0,0.0,9.642416,54.383394,-31.398267,80.549913,68.808371,-38.089467,53.309222,14.424977,-6.691199,-27.240691
0.0,6.853457,5.646588,-7.46742,-44.654115,96.39684,-20.647269,-55.375388,83.475161,-13.179849,-10.721272,-12.92168
0.0,6.233504,8.659483,14.625571,-51.837841,89.815493,6.100236,-71.224773,66.40547,-8.525334,-19.386932,-23.410023
0.0,0.0,8.523103,49.541975,-28.603073,86.695139,64.394224,-35.700523,65.606197,14.852249,-7.09745,-21.088942
0.0,0.0,0.418755,2.66214,-1.536987,109.942711,3.027652,-0.878121,112.051716,0.365512,0.658866,2.109006
0.0,0.0,4.274855,26.749397,-15.443772,103.987666,33.18481,-17.667945,100.760534,6.435412,-2.224173,-3.227132
0.0,9.898053,6.978556,-17.169581,-57.302848,83.984416,-41.301312,-63.685491,51.80675,-24.131731,-6.382643,-32.177666
0.603097,0.0,0.0,0.0,4.428412,109.881056,0.516223,4.537421,110.33685,0.516223,0.109009,0.455794
5.477288,8.147678,0.0,-49.618002,9.86896,92.543501,-65.140785,20.09152,75.199536,-15.522783,10.22256,-17.343964
0.0,0.0,4.957087,30.780404,-17.771075,101.928843,39.348686,-20.791655,96.971618,8.568282,-3.020581,-4.957225
0.0,0.0,6.495098,39.411356,-22.754157,96.240745,50.809709,-26.440429,87.676301,11.398353,-3.686271,-8.564444
0.0,8.322706,0.0,-48.615008,-28.067888,87.733528,-66.939247,-17.348052,68.669009,-18.324239,10.719836,-19.064518
0.0,9.871392,9.376651,-2.850345,-64.024334,78.925489,-26.171243,-74.990497,36.44496,-23.320897,-10.966163,-42.480529
7.713262,0.0,0.0,0.0,52.759497,90.767871,-15.615257,65.404413,74.791683,-15.615257,12.644917,-15.976188
0.0,7.111657,1.394637,-34.855285,-29.941853,95.942999,-50.819634,-27.404426,85.77067,-15.964349,2.537427,-10.172329
0.0,0.0,8.04797,47.316083,-27.317953,89.124786,62.05979,-34.249644,70.34145,14.743707,-6.931691,-18.783336
0.0,0.084553,0.0,-0.537115,-0.310104,109.997669,-0.836408,1.235696,111.069155,-0.299293,1.5458,1.071486
0.0,7.09308,0.0,-42.562591,-24.573523,93.656135,-58.890217,-17.429898,80.171415,-16.327626,7.143625,-13.484719
4.744723,0.181282,0.0,-1.130557,33.515141,102.859751,-6.799953,40.333862,99.419468,-5.669396,6.818721,-3.440283
6.071539,0.0,0.0,0.0,42.845831,97.947833,-9.717375,53.967852,91.776614,-9.717375,11.122021,-6.171219
9.623198,0.0,8.71787,50.825855,35.438985,81.555135,49.822106,61.450208,44.560402,-1.003748,26.011223,-36.994734
0.0,0.0,7.605429,45.157858,-26.071901,91.284821,57.560067,-32.788713,76.306155,12.402209,-6.716812,-14.978666
0.0,0.0,6.964287,41.894657,-24.187891,94.229733,54.529988,-29.489766,83.637447,12.635331,-5.301875,-10.592286
0.0,4.996985,5.293983,1.866699,-37.343546,101.012266,-3.629411,-46.464328,95.120377,-5.49611,-9.120782,-5.89189
0.0,2.891603,6.040787,19.690356,-32.245021,100.810532,23.482538,-43.064727,94.518455,3.792182,-10.819706,-6.292078
0.0,2.920494,2.960153,0.253048,-21.663614,107.101818,-1.473142,-25.798943,106.594613,-1.72619,-4.135329,-0.507205
0.0,8.561144,8.783841,1.316356,-59.193165,84.642794,-17.328532,-73.611791,52.02302,-18.644888,-14.418626,-32.619774
0.0,9.069491,4.902949,-24.979299,-48.363319,89.307342,-47.621526,-51.966233,65.92314,-22.642228,-3.602914,-23.384203
0.0,1.28934,4.34894,19.319226,-20.554697,105.019413,23.95695,-25.157527,101.142885,4.637724,-4.60283,-3.876528
7.191273,4.97236,0.0,-30.71167,33.556634,96.253629,-41.906613,42.526835,83.535854,-11.194943,8.970202,-12.717775
0.0,7.308245,4.996965,-14.25382,-43.813418,95.858864,-30.891567,-51.284951,82.555525,-16.637747,-7.471533,-13.303339
3.148633,0.0,0.0,0.0,22.965468,106.735714,-0.434897,27.994512,106.066272,-0.434897,5.029044,-0.669441
0.0,9.93568,3.419004,-38.081211,-45.056521,84.869468,-63.646248,-39.395778,56.741917,-25.565037,5.660743,-28.127551
9.225436,5.05121,0.0,-30.196493,46.24814,88.579268,-47.228072,56.527175,64.265978,-17.03158,10.279035,-24.313289
3.402487,0.0,4.221228,26.807905,9.473562,104.937284,34.097852,16.23088,103.185414,7.289947,6.757318,-1.751871
4.190666,0.0,0.0,0.0,30.304844,104.221327,-3.540326,37.325147,101.055697,-3.540326,7.020303,-3.16563
0.0,7.019914,9.755569,16.128891,-57.102814,84.505127,4.29804,-75.557064,52.952403,-11.83085,-18.45425,-31.552724
2.435868,0.0,0.0,0.0,17.835888,108.047745,-0.676125,21.551563,107.653092,-0.676125,3.715675,-0.394653
0.0,0.0,2.03372,12.915525,-7.456782,108.640266,15.337678,-7.2749,108.901092,2.422153,0.181882,0.260826
6.760743,0.0,0.0,0.0,47.142773,95.11741,-11.820057,59.987105,85.935904,-11.820057,12.844333,-9.181506
0.0,6.139738,0.0,-37.480759,-21.639526,97.680033,-49.812101,-17.088387,89.596968,-12.331343,4.551139,-8.083066
0.0,0.0,8.244321,48.24769,-27.855817,88.134314,63.17706,-34.501141,69.839197,14.92937,-6.645324,-18.295117
1.33985,0.0,0.0,0.0,9.839196,109.411067,0.586167,12.207751,108.600449,0.586167,2.368555,-0.810618
0.0,1.960573,0.0,-12.453708,-7.190152,108.736548,-12.55006,-6.328763,110.416645,-0.096351,0.861389,1.680097
1.414609,0.0,0.0,0.0,10.387345,109.343335,0.648459,12.807017,109.047882,0.648459,2.419672,-0.295453
5.444266,0.0,0.0,0.0,38.784628,100.281258,-6.975317,49.552648,95.037258,-6.975317,10.76802,-5.244
0.0,1.359325,0.0,-8.64468,-4.991008,109.393778,-8.681576,-3.845958,108.84401,-0.036896,1.145051,-0.549768
0.0,6.511095,2.596875,-24.299094,-32.644188,99.222538,-38.090636,-33.850091,90.464053,-13.791542,-1.205903,-8.758486
8.720168,1.600215,0.0,-9.462906,54.080938,88.882647,-25.729699,66.338026,69.401196,-16.266793,12.257089,-19.481451
0.0,5.676312,6.014409,2.107264,-42.068712,98.387235,-5.555507,-54.885286,87.611927,-7.662771,-12.816573,-10.775308
0.0,0.0,9.333989,53.108146,-30.662002,82.29941,67.634177,-36.580624,56.566184,14.526032,-5.918622,-25.733226
0.0,8.784789,0.0,-50.725713,-29.286504,85.309984,-71.201214,-19.525841,64.417192,-20.475501,9.760663,-20.892792
3.425305,0.0,0.0,0.0,24.935056,106.136737,-1.828277,31.184507,105.103261,-1.828277,6.249451,-1.033476
0.0,0.0,4.2979,26.887272,-15.523374,103.922918,32.925979,-17.927965,101.696629,6.038707,-2.404591,-2.22629
0.0,4.629317,6.43963,11.284692,-39.836547,98.812258,8.017832,-53.078628,88.919458,-3.26686,-13.242081,-9.892801
0.729513,4.063393,0.0,-25.628743,-9.483751,105.335531,-31.238747,-6.826173,105.625919,-5.610004,2.657579,0.290388
0.0,5.95213,0.759539,-32.05753,-23.923011,99.615576,-45.195242,-21.614506,91.617907,-13.137712,2.308505,-7.99767
8.22461,0.0,0.0,0.0,55.604495,88.23462,-15.2057,69.908755,69.306638,-15.2057,14.304259,-18.927982
0.0,8.827486,0.0,-50.915929,-29.396326,85.0809,-70.746641,-18.182602,62.585794,-19.830711,11.213724,-22.495106
0.0,2.035631,7.29842,32.160051,-32.931413,95.888742,41.279604,-42.986848,85.386247,9.119553,-10.055435,-10.502495
0.0,7.557863,0.058317,-44.612009,-26.157327,91.638682,-62.396282,-17.633953,78.49754,-17.784274,8.523374,-13.141142
0.0,0.0,8.477715,49.333561,-28.482745,86.932045,64.840051,-34.689031,68.446124,15.506491,-6.206286,-18.485921
1.155458,6.973495,0.0,-42.519207,-16.413461,96.194566,-55.353683,-11.374331,86.085015,-12.834476,5.03913,-10.10955
2.027277,2.87118,0.0,-18.325347,4.360671,107.819217,-20.525344,5.89301,107.715045,-2.199997,1.532338,-0.104172
0.0,2.301944,0.0,-14.605176,-8.432302,108.256933,-16.281685,-7.622551,108.43404,-1.676509,0.809751,0.177107
8.65135,2.691999,0.0,-16.111517,50.486115,90.567642,-33.032256,62.397999,72.921056,-16.920739,11.911884,-17.646586
1.651327,0.0,0.0,0.0,12.121053,109.104472,0.232535,13.592826,109.193633,0.232535,1.471773,0.089161
9.084811,0.0,0.0,0.0,60.09596,83.682343,-19.347442,73.302476,58.346286,-19.347442,13.206515,-25.336057
0.0,0.0,8.424695,49.08896,-28.341524,87.207513,62.938366,-34.303869,67.287525,13.849405,-5.962344,-19.919988
7.336164,0.0,0.0,0.0,50.583321,92.54873,-12.73103,63.602678,80.348577,-12.73103,13.019358,-12.200153
0.0,4.303453,0.0,-26.920474,-15.542543,103.907268,-32.40774,-13.694643,101.845428,-5.487266,1.8479,-2.06184
8.406935,9.82405,0.0,-57.271857,23.526432,81.608857,-70.078488,34.274647,44.000188,-12.806631,10.748215,-37.60867
8.103243,0.0,0.0,0.0,54.940629,88.847929,-14.996095,68.758357,71.093183,-14.996095,13.817728,-17.754745
0.0,6.93178,3.913128,-18.710536,-38.809535,97.800837,-34.611123,-44.49939,88.120799,-15.900587,-5.689855,-9.680038
7.208455,0.0,6.47404,39.726956,28.140176,94.002472,44.89731,49.736691,76.941511,5.170354,21.596515,-17.060961
7.88451,4.756557,0.0,-29.103055,38.901797,94.076807,-40.474365,49.173375,78.041246,-11.37131,10.271578,-16.035561
0.223084,0.0,0.0,0.0,1.636936,109.983759,0.526382,2.593483,110.303997,0.526382,0.956547,0.320238
0.413949,0.0,0.0,0.0,3.038668,109.944019,1.047691,2.84146,109.99464,1.047691,-0.197208,0.050621
4.45525,9.353133,0.0,-55.697957,-1.521826,88.127645,-71.786421,10.147691,64.267416,-16.088465,11.669517,-23.860228
0.0,7.228453,8.84552,9.669447,-55.492764,87.549059,-3.023588,-74.375937,59.677483,-12.693035,-18.883173,-27.871575
0.0,4.102739,0.0,-25.716166,-14.847236,104.460532,-31.025345,-13.007479,101.576115,-5.309178,1.839757,-2.884417
5.213829,0.0,6.359438,39.609942,14.629491,98.324927,51.087257,28.066263,87.840923,11.477315,13.436772,-10.484004
9.468867,0.0,0.0,0.0,61.974496,81.53939,-19.746509,73.887922,53.968726,-19.746509,11.913426,-27.570664
2.396563,0.0,6.35591,39.499949,-5.607341,99.673592,52.025582,-3.671513,93.855081,12.525632,1.935828,-5.818511
0.0,4.46339,0.0,-27.873998,-16.09306,103.448051,-33.991119,-14.535136,100.838747,-6.117121,1.557925,-2.609304
1.578227,0.0,0.0,0.0,11.586024,109.182192,0.428728,13.672659,109.929905,0.428728,2.086635,0.747713
6.755621,0.0,6.717377,41.320231,24.127891,94.613403,49.675515,44.097325,79.320551,8.355284,19.969434,-15.292852
9.155458,0.0,0.0,0.0,60.447569,83.293079,-19.182757,72.634627,59.492112,-19.182757,12.187058,-23.800967
0.0,0.0,5.224212,32.327899,-18.664521,101.043527,40.9779,-23.13286,97.058692,8.650001,-4.468338,-3.984835
0.0,6.31219,2.730548,-22.306708,-32.515659,99.930208,-34.726355,-35.032841,92.23628,-12.419647,-2.517182,-7.693928
0.0,0.0,4.379719,27.375854,-15.805457,103.690316,33.382152,-18.059022,100.480362,6.006298,-2.253566,-3.209954
0.0,4.541489,4.283093,-1.635274,-32.243249,103.406013,-7.266672,-40.146259,99.574514,-5.631397,-7.903009,-3.8315
0.0,0.0,9.67416,54.512013,-31.472526,80.367548,67.334011,-35.956953,50.331615,12.821998,-4.484427,-30.035933
0.0,0.746823,2.8512,13.378264,-13.206247,107.828261,15.586838,-15.6195,107.387717,2.208574,-2.413253,-0.440543
6.24446,0.0,0.0,0.0,43.94095,97.26351,-9.575311,54.677753,89.198937,-9.575311,10.736804,-8.064573
0.0,9.334983,0.0,-53.112331,-30.664418,82.293836,-74.242378,-17.782383,55.866665,-21.130047,12.882035,-26.427171
0.0,5.607639,2.744057,-17.982102,-30.279234,102.084442,-27.622216,-32.085217,97.941353,-9.640114,-1.805983,-4.143089
8.009999,9.625096,0.0,-56.50392,21.674383,83.21407,-69.821916,33.682864,48.20919,-13.317996,12.008481,-35.00488
0.0,0.016869,0.0,-0.107136,-0.061855,109.999907,1.69047,1.006813,110.63417,1.797606,1.068668,0.634263
0.0,1.832943,0.0,-11.646972,-6.724382,108.896066,-13.528071,-5.300527,110.5551,-1.881099,1.423855,1.659034
0.0,9.114723,5.720041,-20.334214,-51.303654,88.622457,-42.687062,-58.626256,63.063357,-22.352849,-7.322602,-25.559101
9.499918,9.181184,0.0,-53.329485,32.927591,80.697298,-66.745523,41.836971,40.920745,-13.416038,8.909379,-39.776553
0.0,6.918393,0.0,-41.655188,-24.049634,94.431904,-56.486902,-19.19511,82.936423,-14.831715,4.854523,-11.495481
0.0,4.522751,0.914686,-22.692444,-19.744249,104.310258,-29.296281,-18.825498,101.022359,-6.603837,0.918751,-3.287899
1.122612,0.0,0.0,0.0,8.245076,109.586906,1.718895,9.699065,109.889526,1.718895,1.453989,0.30262
0.0,0.0,9.753511,54.831362,-31.656902,79.909824,66.930166,-38.341157,52.283347,12.098804,-6.684255,-27.626477
5.405016,4.920636,0.0,-30.916107,21.363567,100.91511,-40.118304,28.143327,93.987731,-9.202196,6.779761,-6.927379
1.104871,0.0,7.634621,45.953925,-18.852311,93.258436,60.896652,-21.234239,79.672341,14.942727,-2.381928,-13.586095
0.0,4.296013,0.0,-26.875986,-15.516858,103.928233,-34.569974,-11.951001,101.13389,-7.693988,3.565857,-2.794343
0.0,1.277872,0.0,-8.127284,-4.692289,109.464415,-6.350913,-1.700525,109.288592,1.776371,2.991764,-0.175823
4.282448,0.0,2.349524,14.906082,22.766182,105.37601,14.927148,31.672058,102.72403,0.021066,8.905876,-2.651979
0.0,3.024558,4.268954,7.902165,-26.740131,105.137416,7.142712,-33.315061,102.256373,-0.759453,-6.57493,-2.881042
8.913661,8.954273,0.0,-52.584474,30.084273,83.142748,-66.147371,40.956673,47.400871,-13.562897,10.872399,-35.741877
0.0,2.562336,5.121595,16.138723,-27.975494,103.400817,18.923356,-37.014125,99.070473,2.784633,-9.038631,-4.330343
0.824363,6.803908,0.0,-41.464676,-18.138579,96.407292,-54.464816,-13.171763,87.549553,-13.00014,4.966816,-8.857739
0.0,6.799395,2.61054,-25.899654,-33.591134,98.20954,-40.857182,-35.547149,89.800284,-14.957527,-1.956015,-8.409257
0.0,2.504001,0.0,-15.873571,-9.164611,107.936778,-18.64558,-6.468108,107.612538,-2.772009,2.696502,-0.32424
0.0,7.118571,0.0,-42.694066,-24.649431,93.541522,-59.608886,-17.153237,81.274342,-16.91482,7.496194,-12.26718
4.514078,7.14343,0.0,-44.168547,6.728124,96.788996,-56.128181,13.1836,86.533681,-11.959634,6.455475,-10.255315
8.513283,0.0,0.0,0.0,57.154165,86.746481,-15.41373,71.211134,65.21607,-15.41373,14.056969,-21.530411
5.630728,0.0,7.572061,46.466093,13.071237,94.307576,60.251083,28.724836,79.438649,13.78499,15.653599,-14.868927
0.981058,0.0,7.198043,43.631233,-18.32382,94.99001,59.494519,-19.437466,84.536431,15.863286,-1.113646,-10.453578
0.0,0.390701,0.0,-2.483665,-1.433945,109.950137,-2.823135,-0.965055,109.522409,-0.33947,0.468889,-0.427728
0.0,0.0,2.751253,17.419693,-10.057264,107.508391,20.409609,-9.848675,107.662884,2.989916,0.20859,0.154494
1.097934,0.0,1.839927,11.74443,1.311744,109.149013,13.155435,2.408857,109.831768,1.411004,1.097113,0.682755
0.0,1.957428,0.0,-12.433843,-7.178683,108.740608,-13.654443,-6.257997,110.055916,-1.2206,0.920685,1.315308
0.0,6.154706,0.0,-37.562905,-21.686953,97.620892,-51.447326,-15.625386,91.152781,-13.884421,6.061567,-6.468111
0.0,9.538434,0.0,-53.958616,-31.153021,81.144306,-73.40578,-17.349335,53.630477,-19.447165,13.803687,-27.513829
3.089074,0.0,4.642188,29.411642,5.618438,104.363631,36.985954,10.90056,102.800722,7.574312,5.282122,-1.562909
9.70108,9.084786,0.0,-52.67428,34.537626,80.315195,-64.992606,41.280485,39.799161,-12.318327,6.742858,-40.516035
1.352453,0.0,0.0,0.0,9.931626,109.399907,0.142655,10.933957,110.714655,0.142655,1.002331,1.314748
1.051633,0.0,0.0,0.0,7.723884,109.637598,-0.131977,9.968317,108.799587,-0.131977,2.244433,-0.838011
0.0,7.150331,0.0,-42.857535,-24.743809,93.398226,-58.802124,-17.045799,81.508034,-15.944589,7.69801,-11.890192
7.0385,4.38088,0.0,-27.124753,34.661056,97.217649,-37.671576,44.69123,85.029713,-10.546823,10.030174,-12.187936
0.0,8.64912,0.0,-50.115835,-28.934391,86.032187,-69.955395,-18.875249,64.437691,-19.83956,10.059141,-21.594496
3.773302,0.0,8.555822,51.640607,-3.516848,91.601572,69.871439,4.831473,73.646504,18.230831,8.348321,-17.955067
0.0,6.363257,8.047802,10.241074,-50.58225,91.725702,1.443252,-68.614034,72.141751,-8.797822,-18.031785,-19.583951
0.0,1.079636,0.0,-6.867164,-3.964759,109.617997,-6.06298,-4.061994,109.743162,0.804183,-0.097235,0.125165
0.0,1.935505,7.986496,36.476013,-34.53182,92.826824,47.191548,-46.390864,77.848568,10.715535,-11.859044,-14.978256
0.0,2.923542,0.0,-18.492724,-10.676779,107.186107,-21.39337,-7.986655,105.752477,-2.900645,2.690125,-1.43363
0.0,0.09527,0.0,-0.605214,-0.34942,109.99704,1.833548,0.073059,110.869057,2.438762,0.422479,0.872017
0.0,8.101662,0.065589,-47.234501,-27.71601,89.00727,-65.170214,-19.070076,70.5542,-17.935713,8.645934,-18.45307
8.1639,4.838804,0.0,-29.477068,40.40803,92.991552,-44.739998,51.15996,75.254003,-15.26293,10.75193,-17.73755
0.0,0.0,9.022613,51.774618,-29.89209,84.023173,64.959998,-37.50402,60.365332,13.185379,-7.611931,-23.657842
0.0,7.117492,0.0,-42.688506,-24.64622,93.546381,-58.805158,-17.805154,82.103147,-16.116652,6.841066,-11.443234
0.0,7.957564,2.752947,-31.594506,-37.538109,93.718237,-50.15564,-36.391324,80.555793,-18.561134,1.146785,-13.162444
0.0,5.768478,7.410051,10.08877,-46.761054,94.621981,3.276394,-62.628818,77.096767,-6.812376,-15.867763,-17.525214
0.0,3.943759,0.0,-24.756491,-14.293167,104.880469,-29.845845,-13.132832,103.078505,-5.089353,1.160335,-1.801964
1.16528,0.0,4.350057,27.447337,-7.356784,104.943332,35.838553,-7.05086,102.540667,8.391216,0.305924,-2.402665
0.0,0.0,8.195286,48.01657,-27.722379,88.383479,59.69183,-34.966326,69.6282,11.675261,-7.243947,-18.755279
0.0,0.0,1.624688,10.328317,-5.963057,109.133205,12.573318,-6.587844,108.860148,2.245,-0.624787,-0.273057
4.846017,0.0,5.06236,31.882388,16.834008,101.680956,39.976151,28.122729,94.830691,8.093763,11.288722,-6.850265
0.0,9.487423,0.0,-53.748306,-31.031599,81.434209,-73.921061,-17.456774,53.886658,-20.172755,13.574825,-27.547551
0.0,0.0,7.901541,46.610823,-26.910771,89.850709,60.588065,-33.448697,71.053055,13.977241,-6.537925,-18.797654
3.832211,4.601833,0.0,-29.148796,11.199998,103.849357,-36.969268,15.999122,99.772804,-7.820473,4.799125,-4.076552
0.980457,0.0,0.0,0.0,7.201122,109.685089,0.421723,8.46492,109.421336,0.421723,1.263798,-0.263753
0.0,0.0,7.241338,43.323868,-25.013047,92.984553,56.649591,-30.470833,79.646448,13.325723,-5.457786,-13.338104
9.330738,0.0,0.0,0.0,61.308204,82.317628,-19.856076,76.56642,55.410571,-19.856076,15.258217,-26.907057
3.076407,9.126166,0.0,-54.217821,-10.198577,88.638829,-71.601344,2.902845,67.41432,-17.383523,13.101421,-21.224509
0.0,0.0,0.687043,4.369345,-2.522642,109.845576,4.461703,0.422777,110.241789,0.092358,2.945419,0.396213
0.0,7.848609,0.956411,-41.233342,-30.413085,92.027874,-59.173501,-26.556637,77.63969,-17.940159,3.856448,-14.388183
